,Team,Year,Season,Game_num,Date,Away_flag,Opponent,OT_flag
239,Detroit Pistons,2012,regular,10,2012-11-16,0,Orlando Magic,
240,Detroit Pistons,2012,regular,11,2012-11-18,0,Boston Celtics,
241,Detroit Pistons,2012,regular,12,2012-11-21,1,Orlando Magic,
242,Detroit Pistons,2012,regular,13,2012-11-23,0,Toronto Raptors,
243,Detroit Pistons,2012,regular,14,2012-11-25,1,New York Knicks,
244,Detroit Pistons,2012,regular,15,2012-11-26,0,Portland Trail Blazers,
245,Detroit Pistons,2012,regular,16,2012-11-28,0,Phoenix Suns,
246,Detroit Pistons,2012,regular,17,2012-11-30,1,Memphis Grizzlies,
247,Detroit Pistons,2012,regular,18,2012-12-01,1,Dallas Mavericks,
248,Detroit Pistons,2012,regular,19,2012-12-03,0,Cleveland Cavaliers,
249,Detroit Pistons,2012,regular,20,2012-12-05,0,Golden State Warriors,
250,Detroit Pistons,2012,regular,21,2012-12-07,0,Chicago Bulls,
251,Detroit Pistons,2012,regular,22,2012-12-08,1,Cleveland Cavaliers,
252,Detroit Pistons,2012,regular,23,2012-12-10,1,Philadelphia 76ers,
253,Detroit Pistons,2012,regular,24,2012-12-11,0,Denver Nuggets,
254,Detroit Pistons,2012,regular,25,2012-12-14,1,Brooklyn Nets,2OT
255,Detroit Pistons,2012,regular,26,2012-12-15,0,Indiana Pacers,
256,Detroit Pistons,2012,regular,27,2012-12-17,0,Los Angeles Clippers,
257,Detroit Pistons,2012,regular,28,2012-12-19,1,Toronto Raptors,
258,Detroit Pistons,2012,regular,29,2012-12-21,0,Washington Wizards,
259,Detroit Pistons,2012,regular,30,2012-12-22,1,Washington Wizards,
260,Detroit Pistons,2012,regular,31,2012-12-26,1,Atlanta Hawks,2OT
261,Detroit Pistons,2012,regular,32,2012-12-28,0,Miami Heat,
262,Detroit Pistons,2012,regular,33,2012-12-30,0,Milwaukee Bucks,
263,Detroit Pistons,2012,regular,34,2013-01-01,0,Sacramento Kings,
264,Detroit Pistons,2012,regular,35,2013-01-04,0,Atlanta Hawks,
265,Detroit Pistons,2012,regular,36,2013-01-06,0,Charlotte Bobcats,OT
266,Detroit Pistons,2012,regular,37,2013-01-11,1,Milwaukee Bucks,
267,Detroit Pistons,2012,regular,38,2013-01-12,0,Utah Jazz,
268,Detroit Pistons,2012,regular,39,2013-01-17,0,New York Knicks,
269,Detroit Pistons,2012,regular,40,2013-01-20,0,Boston Celtics,
270,Detroit Pistons,2012,regular,41,2013-01-22,0,Orlando Magic,
271,Detroit Pistons,2012,regular,42,2013-01-23,1,Chicago Bulls,
272,Detroit Pistons,2012,regular,43,2013-01-25,1,Miami Heat,
273,Detroit Pistons,2012,regular,44,2013-01-27,1,Orlando Magic,
274,Detroit Pistons,2012,regular,45,2013-01-29,0,Milwaukee Bucks,
275,Detroit Pistons,2012,regular,46,2013-01-30,1,Indiana Pacers,
276,Detroit Pistons,2012,regular,47,2013-02-01,0,Cleveland Cavaliers,
277,Detroit Pistons,2012,regular,48,2013-02-03,0,Los Angeles Lakers,
278,Detroit Pistons,2012,regular,49,2013-02-04,1,New York Knicks,
279,Detroit Pistons,2012,regular,50,2013-02-06,0,Brooklyn Nets,
280,Detroit Pistons,2012,regular,51,2013-02-08,0,San Antonio Spurs,
281,Detroit Pistons,2012,regular,52,2013-02-09,1,Milwaukee Bucks,
282,Detroit Pistons,2012,regular,53,2013-02-11,0,New Orleans Hornets,
283,Detroit Pistons,2012,regular,54,2013-02-13,0,Washington Wizards,
284,Detroit Pistons,2012,regular,55,2013-02-19,0,Memphis Grizzlies,
285,Detroit Pistons,2012,regular,56,2013-02-20,1,Charlotte Bobcats,
286,Detroit Pistons,2012,regular,57,2013-02-22,1,Indiana Pacers,
287,Detroit Pistons,2012,regular,58,2013-02-23,0,Indiana Pacers,
288,Detroit Pistons,2012,regular,59,2013-02-25,0,Atlanta Hawks,
289,Detroit Pistons,2012,regular,60,2013-02-27,1,Washington Wizards,
290,Detroit Pistons,2012,regular,61,2013-03-01,1,New Orleans Hornets,
291,Detroit Pistons,2012,regular,62,2013-03-03,1,San Antonio Spurs,
292,Detroit Pistons,2012,regular,63,2013-03-06,0,New York Knicks,
293,Detroit Pistons,2012,regular,64,2013-03-08,0,Dallas Mavericks,
294,Detroit Pistons,2012,regular,65,2013-03-10,1,Los Angeles Clippers,
295,Detroit Pistons,2012,regular,66,2013-03-11,1,Utah Jazz,
296,Detroit Pistons,2012,regular,67,2013-03-13,1,Golden State Warriors,
297,Detroit Pistons,2012,regular,68,2013-03-16,1,Portland Trail Blazers,
298,Detroit Pistons,2012,regular,69,2013-03-18,0,Brooklyn Nets,
299,Detroit Pistons,2012,regular,70,2013-03-22,1,Miami Heat,
300,Detroit Pistons,2012,regular,71,2013-03-23,1,Charlotte Bobcats,
301,Detroit Pistons,2012,regular,72,2013-03-26,0,Minnesota Timberwolves,
302,Detroit Pistons,2012,regular,73,2013-03-29,0,Toronto Raptors,
303,Detroit Pistons,2012,regular,74,2013-03-31,1,Chicago Bulls,
304,Detroit Pistons,2012,regular,75,2013-04-01,1,Toronto Raptors,
305,Detroit Pistons,2012,regular,76,2013-04-03,1,Boston Celtics,
306,Detroit Pistons,2012,regular,77,2013-04-06,1,Minnesota Timberwolves,
307,Detroit Pistons,2012,regular,78,2013-04-07,0,Chicago Bulls,
308,Detroit Pistons,2012,regular,79,2013-04-10,1,Cleveland Cavaliers,
309,Detroit Pistons,2012,regular,80,2013-04-12,0,Charlotte Bobcats,
310,Detroit Pistons,2012,regular,81,2013-04-15,0,Philadelphia 76ers,
311,Detroit Pistons,2012,regular,82,2013-04-17,1,Brooklyn Nets,
312,Detroit Pistons,2013,regular,1,2013-10-30,0,Washington Wizards,
313,Detroit Pistons,2013,regular,2,2013-11-01,1,Memphis Grizzlies,OT
314,Detroit Pistons,2013,regular,3,2013-11-03,0,Boston Celtics,
315,Detroit Pistons,2013,regular,4,2013-11-05,0,Indiana Pacers,
316,Detroit Pistons,2013,regular,5,2013-11-08,0,Oklahoma City Thunder,
317,Detroit Pistons,2013,regular,6,2013-11-11,1,Portland Trail Blazers,
318,Detroit Pistons,2013,regular,7,2013-11-12,1,Golden State Warriors,
319,Detroit Pistons,2013,regular,8,2013-11-15,1,Sacramento Kings,
320,Detroit Pistons,2013,regular,9,2013-11-17,1,Los Angeles Lakers,
321,Detroit Pistons,2013,regular,10,2013-11-19,0,New York Knicks,
322,Detroit Pistons,2013,regular,11,2013-11-20,1,Atlanta Hawks,
323,Detroit Pistons,2013,regular,12,2013-11-22,0,Atlanta Hawks,
324,Detroit Pistons,2013,regular,13,2013-11-24,1,Brooklyn Nets,
325,Detroit Pistons,2013,regular,14,2013-11-25,0,Milwaukee Bucks,
326,Detroit Pistons,2013,regular,15,2013-11-27,0,Chicago Bulls,
327,Detroit Pistons,2013,regular,16,2013-11-29,0,Los Angeles Lakers,
328,Detroit Pistons,2013,regular,17,2013-12-01,0,Philadelphia 76ers,
329,Detroit Pistons,2013,regular,18,2013-12-03,1,Miami Heat,
330,Detroit Pistons,2013,regular,19,2013-12-04,1,Milwaukee Bucks,
331,Detroit Pistons,2013,regular,20,2013-12-07,1,Chicago Bulls,
332,Detroit Pistons,2013,regular,21,2013-12-08,0,Miami Heat,
333,Detroit Pistons,2013,regular,22,2013-12-10,0,Minnesota Timberwolves,
334,Detroit Pistons,2013,regular,23,2013-12-11,1,New Orleans Pelicans,OT
335,Detroit Pistons,2013,regular,24,2013-12-13,0,Brooklyn Nets,
