,Date,Team,Acquired,Relinquished,Notes
10384,2017-10-30,Warriors,Jordan Bell,,activated from IL
10385,2017-10-31,Kings,,Garrett Temple,placed on IL for rest
10386,2017-10-31,Kings,,JaKarr Sampson,placed on IL
10387,2017-10-31,Kings,George Hill,,activated from IL
10388,2017-10-31,Kings,Zach Randolph,,activated from IL
10389,2017-10-31,Nets,,Isaiah Whitehead,placed on IL
10390,2017-10-31,Nets,DeMarre Carroll,,activated from IL
10391,2017-11-01,76ers,J.J. Redick,,activated from IL
10392,2017-11-01,Blazers,,Meyers Leonard,placed on IL with sprained right ankle
10393,2017-11-01,Blazers,Noah Vonleh,,activated from IL
10394,2017-11-01,Cavaliers,,Iman Shumpert,placed on IL with sore right knee
10395,2017-11-01,Cavaliers,Ante Zizic,,activated from IL
10396,2017-11-01,Grizzlies,Kobi Simmons,,activated from IL
10397,2017-11-01,Hawks,,Josh Magette,placed on IL
10398,2017-11-01,Heat,Hassan Whiteside,,activated from IL
10399,2017-11-01,Jazz,,Joe Johnson,placed on IL with sore right wrist
10400,2017-11-01,Jazz,Tony Bradley,,activated from IL
10401,2017-11-01,Kings,,Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis,placed on IL
10402,2017-11-01,Kings,Garrett Temple,,activated from IL
10403,2017-11-01,Mavericks,,Gian Clavell,placed on IL
10404,2017-11-01,Raptors,,Bruno Caboclo,placed on IL
10405,2017-11-01,Raptors,Jonas Valanciunas,,activated from IL
10406,2017-11-01,Rockets,,Troy Williams,placed on IL
10407,2017-11-01,Wizards,,Otto Porter Jr.,placed on IL with stomach virus
10408,2017-11-01,Wizards,Markieff Morris,,activated from IL
10409,2017-11-01,Grizzlies,Ivan Rabb,,activated from IL
10410,2017-11-02,Blazers,,Al-Farouq Aminu,placed on IL with sprained right ankle
10411,2017-11-02,Spurs,,Matt Costello,placed on IL
10412,2017-11-02,Wizards,Devin Robinson,,activated from IL
10413,2017-11-03,76ers,,Furkan Korkmaz,placed on IL
10414,2017-11-03,76ers,Richaun Holmes,,activated from IL
10415,2017-11-03,Cavaliers,,Tristan Thompson,placed on IL with strained left calf
10416,2017-11-03,Celtics,Marcus Morris,,activated from IL
10417,2017-11-03,Hornets,,Marcus Paige,placed on IL
10418,2017-11-03,Hornets,Michael Carter-Williams,,activated from IL
10419,2017-11-03,Lakers,,Andrew Bogut,placed on IL with tightness in back
10420,2017-11-03,Lakers,,Larry Nance Jr.,placed on IL recovering from surgery on left hand/thumb to repair fracture
10421,2017-11-03,Lakers,Luol Deng,,activated from IL
10422,2017-11-03,Magic,,Khem Birch,placed on IL
10423,2017-11-03,Magic,Jonathan Isaac,,activated from IL
10424,2017-11-03,Mavericks,Gian Clavell,,activated from IL
10425,2017-11-03,Pacers,Myles Turner,,activated from IL
10426,2017-11-03,Pistons,,Jon Leuer,placed on IL with sprained left ankle
10427,2017-11-03,Pistons,Luke Kennard,,activated from IL
10428,2017-11-03,Raptors,,C.J. Miles,placed on IL with flu
10429,2017-11-03,Raptors,Bruno Caboclo,,activated from IL
10430,2017-11-03,Wizards,Otto Porter Jr.,,activated from IL
10431,2017-11-04,Grizzlies,,Ivan Rabb,placed on IL
10432,2017-11-04,Grizzlies,,Kobi Simmons,placed on IL
10433,2017-11-04,Kings,Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis,,activated from IL
10434,2017-11-04,Warriors,,Shaun Livingston,placed on IL
10435,2017-11-04,Warriors,Kevon Looney,,activated from IL
10436,2017-11-04,Grizzlies,Wayne Selden Jr.,,activated from IL
10437,2017-11-05,Bullets,Marion Hillard,,activated from IL
10438,2017-11-05,Hornets,Michael Carter-Williams,,activated from IL
10439,2017-11-05,Lakers,,Luol Deng,placed on IL
10440,2017-11-05,Lakers,Thomas Bryant,,activated from IL
10441,2017-11-05,Lakers,Vander Blue,,activated from IL
10442,2017-11-05,Pacers,,T.J. Leaf,placed on IL with sprained left ankle
10443,2017-11-05,Raptors,,Alfonzo McKinnie,placed on IL
10444,2017-11-05,Raptors,C.J. Miles,,activated from IL
10445,2017-11-05,Spurs,,Derrick White,placed on IL with fractured right wrist
10446,2017-11-05,Wizards,,John Wall (a),placed on IL with sprained left shoulder
10447,2017-11-05,Heat,Derrick Walton Jr.,,activated from IL
10448,2017-11-06,Celtics,,Marcus Morris,placed on IL with rehab of left knee
10449,2017-11-06,Hawks,,Mike Muscala,placed on IL with sprained left ankle
10450,2017-11-06,Nets,,Jarrett Allen,placed on IL with strained left foot
10451,2017-11-06,Nets,Quincy Acy,,activated from IL
10452,2017-11-06,Warriors,,David West,placed on IL for rest
10453,2017-11-06,Warriors,Shaun Livingston,,activated from IL
10454,2017-11-06,Celtics,Jabari Bird,,activated from IL
10455,2017-11-07,76ers,,Joel Embiid,placed on IL for rest
10456,2017-11-07,76ers,Richaun Holmes,,activated from IL
10457,2017-11-07,Bulls,,David Nwaba,placed on IL with sprained right ankle
10458,2017-11-07,Bulls,Antonio Blakeney,,activated from IL
10459,2017-11-07,Cavaliers,Iman Shumpert,,activated from IL
10460,2017-11-07,Kings,,Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis,placed on IL
10461,2017-11-07,Mavericks,,Gian Clavell,placed on IL
10462,2017-11-07,Mavericks,Dorian Finney-Smith,,activated from IL
10463,2017-11-07,Nets,,Trevor Booker,placed on IL with sore lower back
10464,2017-11-07,Pacers,,Domantas Sabonis / Domas Sabonis,placed on IL with bruised right calf
10465,2017-11-07,Pacers,T.J. Leaf,,activated from IL
10466,2017-11-07,Wizards,John Wall (a),,activated from IL
10467,2017-11-07,Raptors,,Bruno Caboclo,placed on IL
10468,2017-11-07,Nets,Isaiah Whitehead,,activated from IL
10469,2017-11-07,Raptors,Alfonzo McKinnie,,activated from IL
10470,2017-11-08,Celtics,,Al Horford,placed on IL with concussion
10471,2017-11-08,Celtics,,Jabari Bird,placed on IL
10472,2017-11-08,Celtics,Marcus Morris,,activated from IL
10473,2017-11-08,Heat,,Tyler Johnson,placed on IL with illness
10474,2017-11-08,Knicks,,Kristaps Porzingis,placed on IL with sprained left ankle
10475,2017-11-08,Knicks,Mindaugas Kuzminskas,,activated from IL
10476,2017-11-08,Lakers,,Thomas Bryant,placed on IL
10477,2017-11-08,Lakers,Andrew Bogut,,activated from IL
10478,2017-11-08,Magic,,D.J. Augustine,placed on IL with strained left hamstring (DTD)
10479,2017-11-08,Magic,Elfrid Payton,,activated from IL
10480,2017-11-08,Pistons,,Stanley Johnson,placed on IL with left hip flexor injury
10481,2017-11-08,Pistons,Luis Montero,,activated from IL
10482,2017-11-08,Warriors,,Kevin Durant,placed on IL with bruised left thigh
10483,2017-11-08,Warriors,David West,,activated from IL
10484,2017-11-09,76ers,,Jerryd Bayless,placed on IL with bruised left wrist
10485,2017-11-09,76ers,Furkan Korkmaz,,activated from IL
10486,2017-11-09,76ers,Joel Embiid,,activated from IL
10487,2017-11-09,Cavaliers,,Derrick Rose,placed on IL with sprained left ankle
10488,2017-11-09,Kings,,Vince Carter,placed on IL with kidney stone
10489,2017-11-09,Nuggets,,Tyler Lydon,placed on IL with ankle injury
10490,2017-11-09,Raptors,,Alfonzo McKinnie,placed on IL
10491,2017-11-10,Bucks,,Mirza Teletovic,placed on IL with sore left knee
10492,2017-11-10,Bucks,,Sterling Brown,placed on IL
10493,2017-11-10,Bucks,Joel Bolomboy,,activated from IL
10494,2017-11-10,Bulls,,Antonio Blakeney,placed on IL
10495,2017-11-10,Celtics,Jabari Bird,,activated from IL
10496,2017-11-10,Clippers,,Patrick Beverley,placed on IL with sore right knee
10497,2017-11-10,Clippers,C.J. Williams,,activated from IL
10498,2017-11-10,Hawks,Ersan Ilyasova,,activated from IL
10499,2017-11-10,Heat,,Derrick Walton Jr.,placed on IL
10500,2017-11-10,Heat,Tyler Johnson,,activated from IL
10501,2017-11-10,Magic,,Wesley Iwundu / Wes Iwundu,placed on IL
10502,2017-11-10,Nets,,Tyler Zeller,placed on IL with illness
10503,2017-11-10,Nets,Trevor Booker,,activated from IL
10504,2017-11-10,Pacers,,Alex Poythress,placed on IL
10505,2017-11-10,Pacers,Domantas Sabonis / Domas Sabonis,,activated from IL
10506,2017-11-10,Spurs,,Darrun Hilliard,placed on IL
10507,2017-11-10,Suns,,Greg Monroe,placed on IL with strained left calf
10508,2017-11-10,Suns,,Tyson Chandler,placed on IL with back spasms
10509,2017-11-10,Thunder,,Steven Adams,placed on IL with bruised right calf
10510,2017-11-10,Thunder,Kyle Singler,,activated from IL
10511,2017-11-11,76ers,,Nik Stauskas,placed on IL with sprained right ankle
10512,2017-11-11,76ers,James Michael McAdoo / James McAdoo (Michael),,activated from IL
10513,2017-11-11,Grizzlies,Ben McLemore,,activated from IL
10514,2017-11-11,Hawks,,Ersan Ilyasova,placed on IL with bone bruise
10515,2017-11-11,Hawks,DeAndre' Bembry / DeAndre Bembry,,activated from IL
10516,2017-11-11,Kings,,Harry Giles,placed on IL recovering from surgery / rehab of knees (out for season)
10517,2017-11-11,Knicks,,Mindaugas Kuzminskas,placed on IL
10518,2017-11-11,Knicks,Kristaps Porzingis,,activated from IL
10519,2017-11-11,Nets,,Spencer Dinwiddie,placed on IL with tightness in right hamstring
10520,2017-11-11,Nets,Tyler Zeller,,activated from IL
10521,2017-11-11,Nuggets,,Gary Harris,placed on IL with sore right shoulder
10522,2017-11-11,Nuggets,Juancho Hernangomez / Juan Hernangomez,,activated from IL
10523,2017-11-11,Spurs,,Danny Green,placed on IL for rest
10524,2017-11-11,Spurs,Darrun Hilliard,,activated from IL
10525,2017-11-11,Spurs,Matt Costello,,activated from IL
10526,2017-11-11,Suns,,Derrick Jones Jr.,placed on IL
10527,2017-11-11,Suns,,Jared Dudley,placed on IL with sprained right knee
10528,2017-11-11,Suns,Alec Peters,,activated from IL
10529,2017-11-11,Suns,Tyson Chandler,,activated from IL
10530,2017-11-11,Warriors,,Andre Iguodala,placed on IL for rest
10531,2017-11-11,Warriors,Kevin Durant,,activated from IL
10532,2017-11-12,Celtics,,Kyrie Irving,placed on IL with minor facial fracture
10533,2017-11-12,Celtics,Al Horford,,activated from IL
10534,2017-11-12,Mavericks,,Devin Harris,placed on IL with bruised ribs
10535,2017-11-12,Mavericks,Gian Clavell,,activated from IL
10536,2017-11-12,Raptors,,Alfonzo McKinnie,placed on IL
10537,2017-11-13,76ers,,Jahlil Okafor,placed on IL with upper respiratory infection
10538,2017-11-13,Grizzlies,,Deyonta Davis,placed on IL
10539,2017-11-13,Grizzlies,Vincent Hunter / Vince Hunter,,activated from IL
10540,2017-11-13,Hawks,,DeAndre' Bembry / DeAndre Bembry,placed on IL recovering from surgery on right wrist to repair fracture
10541,2017-11-13,Hawks,,Tyler Dorsey,placed on IL
10542,2017-11-13,Jazz,,Rudy Gobert,placed on IL with bruised tibia in right leg
10543,2017-11-13,Kings,Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis,,activated from IL
10544,2017-11-13,Pelicans,Rajon Rondo,,activated from IL
10545,2017-11-13,Suns,,Alec Peters,placed on IL
10546,2017-11-13,Warriors,,Jordan Bell,placed on IL
10547,2017-11-13,Warriors,,Stephen Curry,placed on IL with bruised right thigh
10548,2017-11-13,Warriors,Andre Iguodala,,activated from IL
10549,2017-11-13,Jazz,Nate Wolters,,activated from IL
10550,2017-11-13,Warriors,Quinn Cook,,activated from IL
10551,2017-11-14,Celtics,,Jabari Bird,placed on IL
10552,2017-11-14,Celtics,Kyrie Irving,,activated from IL
10553,2017-11-14,Grizzlies,JaMychal Green,,activated from IL
10554,2017-11-14,Mavericks,,Dorian Finney-Smith,placed on IL with tendinitis in left knee/quadriceps
10555,2017-11-14,Nets,,D'Angelo Russell,placed on IL with bruised left knee
10556,2017-11-14,Nets,,Jacob Wiley / Jake Wiley,placed on IL
10557,2017-11-14,Nets,Jarrett Allen,,activated from IL
10558,2017-11-14,Nets,Spencer Dinwiddie,,activated from IL
10559,2017-11-14,Raptors,,Norman Powell,placed on IL with right hip pointer
10560,2017-11-14,Spurs,,Darrun Hilliard,placed on IL
10561,2017-11-14,Spurs,,Matt Costello,placed on IL
10562,2017-11-14,Spurs,Danny Green,,activated from IL
10563,2017-11-14,Spurs,Joffrey Lauvergne,,activated from IL
10564,2017-11-15,76ers,,James Michael McAdoo / James McAdoo (Michael),placed on IL
10565,2017-11-15,76ers,Jahlil Okafor,,activated from IL
10566,2017-11-15,Blazers,Meyers Leonard,,activated from IL
10567,2017-11-15,Bucks,Gary Payton II,,activated from IL
10568,2017-11-15,Bulls,Antonio Blakeney,,activated from IL
10569,2017-11-15,Grizzlies,,Mike Conley Jr.,placed on IL with sore left Achilles (out for season)
10570,2017-11-15,Hawks,Ersan Ilyasova,,activated from IL
10571,2017-11-15,Heat,Tyler Johnson,,activated from IL
10572,2017-11-15,Hornets,,Treveon Graham,placed on IL with bruised right quadriceps
10573,2017-11-15,Hornets,Nicolas Batum,,activated from IL
10574,2017-11-15,Jazz,,Nate Wolters,placed on IL
10575,2017-11-15,Lakers,,Ivica Zubac,placed on IL
10576,2017-11-15,Lakers,,Josh Hart,placed on IL
10577,2017-11-15,Lakers,Thomas Bryant,,activated from IL
10578,2017-11-15,Pacers,,Ike Anigbogu,placed on IL
10579,2017-11-15,Pacers,Alex Poythress,,activated from IL
10580,2017-11-15,Pelicans,Charles Cooke,,activated from IL
10581,2017-11-15,Pelicans,Jalen Jones,,activated from IL
10582,2017-11-15,Pistons,,Henry Ellenson,placed on IL
10583,2017-11-15,Pistons,,Luis Montero,placed on IL
10584,2017-11-15,Pistons,Jon Leuer,,activated from IL
10585,2017-11-15,Pistons,Stanley Johnson,,activated from IL
10586,2017-11-15,Thunder,,Kyle Singler,placed on IL
10587,2017-11-15,Thunder,Daniel Hamilton,,activated from IL
10588,2017-11-15,Hawks,,Nicolas Brussino,placed on IL
10589,2017-11-15,Hawks,Miles Plumlee,,activated from IL
10590,2017-11-16,Rockets,,Demetrius Jackson,placed on IL
10591,2017-11-16,Rockets,,Luc Richard Mbah a Moute / Luc Mbah a Moute,placed on IL with illness
10592,2017-11-16,Rockets,Chris Paul,,activated from IL
10593,2017-11-16,Suns,,Tyson Chandler,placed on IL with illness
10594,2017-11-16,Suns,Greg Monroe,,activated from IL
10595,2017-11-16,Warriors,,Quinn Cook,placed on IL
10596,2017-11-16,Warriors,Stephen Curry,,activated from IL
10597,2017-11-17,Clippers,,C.J. Williams,placed on IL
10598,2017-11-17,Clippers,,Danilo Gallinari,placed on IL with strained left gluteus muscle
10599,2017-11-17,Clippers,Jamil Wilson,,activated from IL
10600,2017-11-17,Clippers,Patrick Beverley,,activated from IL
10601,2017-11-17,Heat,,Okaro White,placed on IL with fractured left foot (surgery)
10602,2017-11-17,Hornets,Treveon Graham,,activated from IL
10603,2017-11-17,Jazz,,Thabo Sefolosha,placed on IL with sore right knee
10604,2017-11-17,Kings,,Georgios Papagiannis / Giorgios Papagiannis / George Papagiannis,placed on IL
10605,2017-11-17,Kings,Jack Cooley,,activated from IL
10606,2017-11-17,Mavericks,Devin Harris,,activated from IL
10607,2017-11-17,Nuggets,,Richard Jefferson,placed on IL
10608,2017-11-17,Nuggets,Gary Harris,,activated from IL
10609,2017-11-17,Pistons,,Jon Leuer,placed on IL with sprained left ankle (surgery) (out for season)
10610,2017-11-17,Pistons,Henry Ellenson,,activated from IL
10611,2017-11-17,Raptors,,Delon Wright,placed on IL with dislocated right shoulder
10612,2017-11-17,Raptors,,Serge Ibaka,placed on IL with swelling in left knee
10613,2017-11-17,Raptors,Bruno Caboclo,,activated from IL
10614,2017-11-17,Raptors,Lorenzo Brown,,activated from IL
10615,2017-11-17,Suns,Alec Peters,,activated from IL
10616,2017-11-17,Thunder,,Daniel Hamilton,placed on IL
10617,2017-11-17,Thunder,Steven Adams,,activated from IL
10618,2017-11-17,Jazz,Nate Wolters,,activated from IL
10619,2017-11-18,76ers,Jerryd Bayless,,activated from IL
10620,2017-11-18,Bucks,,Matthew Dellavedova,placed on IL with left knee tendinitis
10621,2017-11-18,Grizzlies,,Wayne Selden Jr.,placed on IL with sore right quadriceps
10622,2017-11-18,Grizzlies,Vincent Hunter / Vince Hunter,,activated from IL
10623,2017-11-18,Hawks,,Isaiah Taylor,placed on IL with eye contusion
10624,2017-11-18,Hawks,DeAndre' Bembry / DeAndre Bembry,,activated from IL
10625,2017-11-18,Jazz,Thabo Sefolosha,,activated from IL
10626,2017-11-18,Kings,,Buddy Hield,placed on IL with sore/sprained right ankle
10627,2017-11-18,Magic,D.J. Augustine,,activated from IL
10628,2017-11-18,Rockets,Luc Richard Mbah a Moute / Luc Mbah a Moute,,activated from IL
10629,2017-11-18,Hawks,Mike Muscala,,activated from IL
10630,2017-11-19,Lakers,,Vander Blue,placed on IL
10631,2017-11-19,Lakers,Ivica Zubac,,activated from IL
10632,2017-11-19,Lakers,Josh Hart,,activated from IL
10633,2017-11-19,Nuggets,,Malik Beasley,placed on IL
10634,2017-11-19,Nuggets,Richard Jefferson,,activated from IL
10635,2017-11-19,Pistons,Henry Ellenson,,activated from IL
10636,2017-11-19,Raptors,Serge Ibaka,,activated from IL
10637,2017-11-19,Suns,,Alec Peters,placed on IL
10638,2017-11-19,Warriors,,Kevin Durant,placed on IL with sprained left ankle
10639,2017-11-19,Warriors,Jordan Bell,,activated from IL
10640,2017-11-19,Heat,Derrick Walton Jr.,,activated from IL
10641,2017-11-19,Suns,Derrick Jones Jr.,,activated from IL
10642,2017-11-20,Cavaliers,,Iman Shumpert,placed on IL with left knee injury
10643,2017-11-20,Grizzlies,,Brandan Wright,placed on IL with right groin injury
10644,2017-11-20,Hawks,,Mike Muscala,placed on IL with sprained left ankle
10645,2017-11-20,Hawks,Miles Plumlee,,activated from IL
10646,2017-11-20,Kings,,Jack Cooley,placed on IL
10647,2017-11-20,Magic,,Jonathan Isaac,placed on IL with sprained right ankle
10648,2017-11-20,Nuggets,,Paul Millsap,placed on IL with sprained left wrist
10649,2017-11-20,Nuggets,,Wilson Chandler,placed on IL with sore lower back
10650,2017-11-20,Nuggets,Malik Beasley,,activated from IL
10651,2017-11-20,Nuggets,Tyler Lydon,,activated from IL
10652,2017-11-20,Magic,Khem Birch,,activated from IL
10653,2017-11-22,76ers,,Justin Anderson,placed on IL with shin splints in left leg
10654,2017-11-22,76ers,Jahlil Okafor,,activated from IL
10655,2017-11-22,Bucks,,John Henson,placed on IL with eye procedure
10656,2017-11-22,Bucks,Sterling Brown,,activated from IL
10657,2017-11-22,Cavaliers,John Holland,,activated from IL
10658,2017-11-22,Clippers,,Brice Johnson,placed on IL
10659,2017-11-22,Clippers,C.J. Williams,,activated from IL
10660,2017-11-22,Hawks,,Luke Babbitt,placed on IL with lower back injury
10661,2017-11-22,Hawks,DeAndre' Bembry / DeAndre Bembry,,activated from IL
10662,2017-11-22,Jazz,,Nate Wolters,placed on IL
10663,2017-11-22,Kings,Buddy Hield,,activated from IL
10664,2017-11-22,Kings,Vince Carter,,activated from IL
10665,2017-11-22,Lakers,,Thomas Bryant,placed on IL
10666,2017-11-22,Magic,,Khem Birch,placed on IL
10667,2017-11-22,Nuggets,,Tyler Lydon,placed on IL
10668,2017-11-22,Nuggets,Wilson Chandler,,activated from IL
10669,2017-11-22,Pelicans,,Charles Cooke,placed on IL
10670,2017-11-22,Pelicans,,Jalen Jones,placed on IL
10671,2017-11-22,Pelicans,Omer Asik,,activated from IL
10672,2017-11-22,Raptors,Norman Powell,,activated from IL
10673,2017-11-22,Rockets,,Ryan Anderson,placed on IL with illness
10674,2017-11-22,Rockets,Troy Williams,,activated from IL
10675,2017-11-22,Suns,Tyson Chandler,,activated from IL
10676,2017-11-22,Warriors,,Jordan Bell,placed on IL
10677,2017-11-22,Warriors,Kevin Durant,,activated from IL
10678,2017-11-22,Hawks,Josh Magette,,activated from IL
