,Team,Year,Season,Game_num,Date,Away_flag,Opponent,OT_flag
259,Charlotte Hornets,2017,regular,7,2017-10-30,1,Memphis Grizzlies,
260,Charlotte Hornets,2017,regular,8,2017-11-01,0,Milwaukee Bucks,
261,Charlotte Hornets,2017,regular,9,2017-11-03,1,San Antonio Spurs,
262,Charlotte Hornets,2017,regular,10,2017-11-05,1,Minnesota Timberwolves,
263,Charlotte Hornets,2017,regular,11,2017-11-07,1,New York Knicks,
264,Charlotte Hornets,2017,regular,12,2017-11-10,1,Boston Celtics,
265,Charlotte Hornets,2017,regular,13,2017-11-15,0,Cleveland Cavaliers,
266,Charlotte Hornets,2017,regular,14,2017-11-17,1,Chicago Bulls,
267,Charlotte Hornets,2017,regular,15,2017-11-18,0,Los Angeles Clippers,
268,Charlotte Hornets,2017,regular,16,2017-11-20,0,Minnesota Timberwolves,
269,Charlotte Hornets,2017,regular,17,2017-11-22,0,Washington Wizards,OT
270,Charlotte Hornets,2017,regular,18,2017-11-24,1,Cleveland Cavaliers,
271,Charlotte Hornets,2017,regular,19,2017-11-25,0,San Antonio Spurs,
272,Charlotte Hornets,2017,regular,20,2017-11-29,1,Toronto Raptors,
273,Charlotte Hornets,2017,regular,21,2017-12-01,1,Miami Heat,
274,Charlotte Hornets,2017,regular,22,2017-12-04,0,Orlando Magic,
275,Charlotte Hornets,2017,regular,23,2017-12-06,0,Golden State Warriors,
276,Charlotte Hornets,2017,regular,24,2017-12-08,0,Chicago Bulls,OT
277,Charlotte Hornets,2017,regular,25,2017-12-09,0,Los Angeles Lakers,
278,Charlotte Hornets,2017,regular,26,2017-12-11,1,Oklahoma City Thunder,
279,Charlotte Hornets,2017,regular,27,2017-12-13,1,Houston Rockets,
280,Charlotte Hornets,2017,regular,28,2017-12-15,0,Miami Heat,
281,Charlotte Hornets,2017,regular,29,2017-12-16,0,Portland Trail Blazers,
282,Charlotte Hornets,2017,regular,30,2017-12-18,0,New York Knicks,
283,Charlotte Hornets,2017,regular,31,2017-12-20,0,Toronto Raptors,
284,Charlotte Hornets,2017,regular,32,2017-12-22,1,Milwaukee Bucks,
