,Team,Year,Season,Game_num,Date,Away_flag,Opponent,OT_flag
242,New Orleans Pelicans,2015,regular,75,2016-03-31,0,Denver Nuggets,
243,New Orleans Pelicans,2015,regular,76,2016-04-03,1,Brooklyn Nets,
244,New Orleans Pelicans,2015,regular,77,2016-04-05,1,Philadelphia 76ers,
245,New Orleans Pelicans,2015,regular,78,2016-04-06,1,Boston Celtics,
246,New Orleans Pelicans,2015,regular,79,2016-04-08,0,Los Angeles Lakers,
247,New Orleans Pelicans,2015,regular,80,2016-04-09,0,Phoenix Suns,
248,New Orleans Pelicans,2015,regular,81,2016-04-11,0,Chicago Bulls,
249,New Orleans Pelicans,2015,regular,82,2016-04-13,1,Minnesota Timberwolves,
250,New Orleans Pelicans,2016,regular,1,2016-10-26,0,Denver Nuggets,
251,New Orleans Pelicans,2016,regular,2,2016-10-28,0,Golden State Warriors,
252,New Orleans Pelicans,2016,regular,3,2016-10-29,1,San Antonio Spurs,
253,New Orleans Pelicans,2016,regular,4,2016-11-01,0,Milwaukee Bucks,
254,New Orleans Pelicans,2016,regular,5,2016-11-02,1,Memphis Grizzlies,OT
255,New Orleans Pelicans,2016,regular,6,2016-11-04,0,Phoenix Suns,OT
256,New Orleans Pelicans,2016,regular,7,2016-11-07,1,Golden State Warriors,
257,New Orleans Pelicans,2016,regular,8,2016-11-08,1,Sacramento Kings,
258,New Orleans Pelicans,2016,regular,9,2016-11-10,1,Milwaukee Bucks,
259,New Orleans Pelicans,2016,regular,10,2016-11-12,0,Los Angeles Lakers,
260,New Orleans Pelicans,2016,regular,11,2016-11-14,0,Boston Celtics,
261,New Orleans Pelicans,2016,regular,12,2016-11-16,1,Orlando Magic,
262,New Orleans Pelicans,2016,regular,13,2016-11-18,0,Portland Trail Blazers,
263,New Orleans Pelicans,2016,regular,14,2016-11-19,0,Charlotte Hornets,OT
264,New Orleans Pelicans,2016,regular,15,2016-11-22,1,Atlanta Hawks,
265,New Orleans Pelicans,2016,regular,16,2016-11-23,0,Minnesota Timberwolves,
266,New Orleans Pelicans,2016,regular,17,2016-11-25,1,Portland Trail Blazers,
267,New Orleans Pelicans,2016,regular,18,2016-11-27,1,Dallas Mavericks,
268,New Orleans Pelicans,2016,regular,19,2016-11-29,0,Los Angeles Lakers,
269,New Orleans Pelicans,2016,regular,20,2016-12-02,0,Los Angeles Clippers,
270,New Orleans Pelicans,2016,regular,21,2016-12-04,1,Oklahoma City Thunder,
271,New Orleans Pelicans,2016,regular,22,2016-12-05,0,Memphis Grizzlies,2OT
272,New Orleans Pelicans,2016,regular,23,2016-12-08,0,Philadelphia 76ers,
273,New Orleans Pelicans,2016,regular,24,2016-12-10,1,Los Angeles Clippers,
274,New Orleans Pelicans,2016,regular,25,2016-12-11,1,Phoenix Suns,OT
275,New Orleans Pelicans,2016,regular,26,2016-12-13,0,Golden State Warriors,
276,New Orleans Pelicans,2016,regular,27,2016-12-15,0,Indiana Pacers,
277,New Orleans Pelicans,2016,regular,28,2016-12-16,1,Houston Rockets,
278,New Orleans Pelicans,2016,regular,29,2016-12-18,1,San Antonio Spurs,
279,New Orleans Pelicans,2016,regular,30,2016-12-20,1,Philadelphia 76ers,
280,New Orleans Pelicans,2016,regular,31,2016-12-21,0,Oklahoma City Thunder,
281,New Orleans Pelicans,2016,regular,32,2016-12-23,0,Miami Heat,
282,New Orleans Pelicans,2016,regular,33,2016-12-26,0,Dallas Mavericks,
283,New Orleans Pelicans,2016,regular,34,2016-12-28,0,Los Angeles Clippers,
284,New Orleans Pelicans,2016,regular,35,2016-12-30,0,New York Knicks,
285,New Orleans Pelicans,2016,regular,36,2017-01-02,1,Cleveland Cavaliers,
286,New Orleans Pelicans,2016,regular,37,2017-01-05,0,Atlanta Hawks,
287,New Orleans Pelicans,2016,regular,38,2017-01-07,1,Boston Celtics,
288,New Orleans Pelicans,2016,regular,39,2017-01-09,1,New York Knicks,
289,New Orleans Pelicans,2016,regular,40,2017-01-12,1,Brooklyn Nets,
290,New Orleans Pelicans,2016,regular,41,2017-01-14,1,Chicago Bulls,
291,New Orleans Pelicans,2016,regular,42,2017-01-16,1,Indiana Pacers,
292,New Orleans Pelicans,2016,regular,43,2017-01-18,0,Orlando Magic,
293,New Orleans Pelicans,2016,regular,44,2017-01-20,0,Brooklyn Nets,
294,New Orleans Pelicans,2016,regular,45,2017-01-23,0,Cleveland Cavaliers,
295,New Orleans Pelicans,2016,regular,46,2017-01-25,0,Oklahoma City Thunder,
296,New Orleans Pelicans,2016,regular,47,2017-01-27,0,San Antonio Spurs,
297,New Orleans Pelicans,2016,regular,48,2017-01-29,0,Washington Wizards,
298,New Orleans Pelicans,2016,regular,49,2017-01-31,1,Toronto Raptors,OT
299,New Orleans Pelicans,2016,regular,50,2017-02-01,1,Detroit Pistons,
300,New Orleans Pelicans,2016,regular,51,2017-02-04,1,Washington Wizards,
301,New Orleans Pelicans,2016,regular,52,2017-02-06,0,Phoenix Suns,
302,New Orleans Pelicans,2016,regular,53,2017-02-08,0,Utah Jazz,
303,New Orleans Pelicans,2016,regular,54,2017-02-10,1,Minnesota Timberwolves,
304,New Orleans Pelicans,2016,regular,55,2017-02-12,1,Sacramento Kings,
305,New Orleans Pelicans,2016,regular,56,2017-02-13,1,Phoenix Suns,
306,New Orleans Pelicans,2016,regular,57,2017-02-15,1,Memphis Grizzlies,
307,New Orleans Pelicans,2016,regular,58,2017-02-23,0,Houston Rockets,
308,New Orleans Pelicans,2016,regular,59,2017-02-25,1,Dallas Mavericks,
309,New Orleans Pelicans,2016,regular,60,2017-02-26,1,Oklahoma City Thunder,
310,New Orleans Pelicans,2016,regular,61,2017-03-01,0,Detroit Pistons,
311,New Orleans Pelicans,2016,regular,62,2017-03-03,0,San Antonio Spurs,OT
312,New Orleans Pelicans,2016,regular,63,2017-03-05,1,Los Angeles Lakers,
313,New Orleans Pelicans,2016,regular,64,2017-03-06,1,Utah Jazz,
314,New Orleans Pelicans,2016,regular,65,2017-03-08,0,Toronto Raptors,
315,New Orleans Pelicans,2016,regular,66,2017-03-11,1,Charlotte Hornets,OT
316,New Orleans Pelicans,2016,regular,67,2017-03-14,0,Portland Trail Blazers,
317,New Orleans Pelicans,2016,regular,68,2017-03-15,1,Miami Heat,
318,New Orleans Pelicans,2016,regular,69,2017-03-17,0,Houston Rockets,
319,New Orleans Pelicans,2016,regular,70,2017-03-19,0,Minnesota Timberwolves,
320,New Orleans Pelicans,2016,regular,71,2017-03-21,0,Memphis Grizzlies,
321,New Orleans Pelicans,2016,regular,72,2017-03-24,1,Houston Rockets,
322,New Orleans Pelicans,2016,regular,73,2017-03-26,1,Denver Nuggets,
323,New Orleans Pelicans,2016,regular,74,2017-03-27,1,Utah Jazz,
324,New Orleans Pelicans,2016,regular,75,2017-03-29,0,Dallas Mavericks,
325,New Orleans Pelicans,2016,regular,76,2017-03-31,0,Sacramento Kings,
326,New Orleans Pelicans,2016,regular,77,2017-04-02,0,Chicago Bulls,
327,New Orleans Pelicans,2016,regular,78,2017-04-04,0,Denver Nuggets,
328,New Orleans Pelicans,2016,regular,79,2017-04-07,1,Denver Nuggets,
329,New Orleans Pelicans,2016,regular,80,2017-04-08,1,Golden State Warriors,
330,New Orleans Pelicans,2016,regular,81,2017-04-11,1,Los Angeles Lakers,
331,New Orleans Pelicans,2016,regular,82,2017-04-12,1,Portland Trail Blazers,
332,New Orleans Pelicans,2017,regular,1,2017-10-18,1,Memphis Grizzlies,
333,New Orleans Pelicans,2017,regular,2,2017-10-20,0,Golden State Warriors,
334,New Orleans Pelicans,2017,regular,3,2017-10-22,1,Los Angeles Lakers,
335,New Orleans Pelicans,2017,regular,4,2017-10-24,1,Portland Trail Blazers,
336,New Orleans Pelicans,2017,regular,5,2017-10-26,1,Sacramento Kings,
337,New Orleans Pelicans,2017,regular,6,2017-10-28,0,Cleveland Cavaliers,
